step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
41, 0.00205, 0.00205, 0.0041, 191.069, 79.8157, 88.8506, 0, 0, 1.57854, 0, 
42, 0.0021, 0.0021, 0.0042, 191.597, 79.756, 88.9427, 0, 0, 1.6258, 0, 
43, 0.00215, 0.00215, 0.0043, 192.125, 79.7041, 89.039, 0, 0, 1.67285, 0, 
44, 0.0022, 0.0022, 0.0044, 192.653, 79.6596, 89.1394, 0, 0, 1.71968, 0, 
45, 0.00225, 0.00225, 0.0045, 193.181, 79.6223, 89.2438, 0, 0, 1.7663, 0, 
46, 0.0023, 0.0023, 0.0046, 193.71, 79.5921, 89.3522, 0, 0, 1.8127, 0, 
47, 0.00235, 0.00235, 0.0047, 194.24, 79.5688, 89.4646, 0, 0, 1.85887, 0, 
48, 0.0024, 0.0024, 0.0048, 194.77, 79.552, 89.5808, 0, 0, 1.90482, 0, 
49, 0.00245, 0.00245, 0.0049, 195.302, 79.5417, 89.7007, 0, 0, 1.95054, 0, 
50, 0.0025, 0.0025, 0.005, 195.835, 79.5376, 89.8244, 0, 0, 1.99603, 0, 
51, 0.00255, 0.00255, 0.0051, 196.37, 79.5395, 89.9518, 0, 0, 2.04128, 0, 
52, 0.0026, 0.0026, 0.0052, 196.906, 79.5473, 90.0827, 0, 0, 2.08629, 0, 
53, 0.00265, 0.00265, 0.0053, 197.443, 79.5608, 90.2171, 0, 0, 2.13107, 0, 
54, 0.0027, 0.0027, 0.0054, 197.983, 79.5797, 90.3549, 0, 0, 2.17561, 0, 
55, 0.00275, 0.00275, 0.0055, 198.524, 79.6041, 90.4961, 0, 0, 2.2199, 0, 
56, 0.0028, 0.0028, 0.0056, 199.067, 79.6336, 90.6406, 0, 0, 2.26396, 0, 
57, 0.00285, 0.00285, 0.0057, 199.612, 79.6682, 90.7883, 0, 0, 2.30776, 0, 
58, 0.0029, 0.0029, 0.0058, 200.159, 79.7077, 90.9391, 0, 0, 2.35133, 0, 
59, 0.00295, 0.00295, 0.0059, 200.708, 79.7519, 91.0931, 0, 0, 2.39464, 0, 
60, 0.003, 0.003, 0.006, 201.259, 79.8008, 91.2501, 0, 0, 2.43771, 0, 
61, 0.00305, 0.00305, 0.0061, 201.813, 79.8541, 91.4101, 0, 0, 2.48053, 0, 
62, 0.0031, 0.0031, 0.0062, 202.368, 79.9119, 91.573, 0, 0, 2.5231, 0, 
63, 0.00315, 0.00315, 0.0063, 202.926, 79.9739, 91.7388, 0, 0, 2.56542, 0, 
64, 0.0032, 0.0032, 0.0064, 203.487, 80.04, 91.9073, 0, 0, 2.60749, 0, 
65, 0.00325, 0.00325, 0.0065, 204.049, 80.1102, 92.0787, 0, 0, 2.64931, 0, 
66, 0.0033, 0.0033, 0.0066, 204.614, 80.1843, 92.2527, 0, 0, 2.69087, 0, 
67, 0.00335, 0.00335, 0.0067, 205.181, 80.2622, 92.4293, 0, 0, 2.73219, 0, 
68, 0.0034, 0.0034, 0.0068, 205.75, 80.3438, 92.6086, 0, 0, 2.77325, 0, 
69, 0.00345, 0.00345, 0.0069, 206.103, 80.5317, 92.7011, 0.00420326, 0, 2.81406, 0, 
70, 0.0035, 0.0035, 0.007, 206.406, 80.7494, 92.7741, 0.00949752, 0, 2.85462, 0, 
71, 0.00355, 0.00355, 0.0071, 206.695, 80.9807, 92.8418, 0.0152245, 0, 2.89493, 0, 
72, 0.0036, 0.0036, 0.0072, 206.976, 81.2219, 92.9072, 0.0212474, 0, 2.93498, 0, 
73, 0.00365, 0.00365, 0.0073, 207.255, 81.4714, 92.9717, 0.0274977, 0, 2.97478, 0, 
74, 0.0037, 0.0037, 0.0074, 207.532, 81.728, 93.0361, 0.0339333, 0, 3.01433, 0, 
75, 0.00375, 0.00375, 0.0075, 207.81, 81.991, 93.1009, 0.0405256, 0, 3.05363, 0, 
76, 0.0038, 0.0038, 0.0076, 208.089, 82.2598, 93.1666, 0.0472536, 0, 3.09268, 0, 
77, 0.00385, 0.00385, 0.0077, 208.37, 82.5338, 93.2334, 0.0541012, 0, 3.13147, 0, 
78, 0.0039, 0.0039, 0.0078, 208.654, 82.8127, 93.3016, 0.0610557, 0, 3.17002, 0, 
79, 0.00395, 0.00395, 0.0079, 208.941, 83.0962, 93.3712, 0.0681067, 0, 3.20831, 0, 
80, 0.004, 0.004, 0.008, 209.231, 83.3841, 93.4424, 0.0752456, 0, 3.24635, 0, 
81, 0.00405, 0.00405, 0.0081, 209.524, 83.676, 93.5153, 0.0824651, 0, 3.28415, 0, 
82, 0.0041, 0.0041, 0.0082, 209.822, 83.9719, 93.59, 0.0897588, 0, 3.32169, 0, 
83, 0.00415, 0.00415, 0.0083, 210.123, 84.2714, 93.6664, 0.0971214, 0, 3.35899, 0, 
84, 0.0042, 0.0042, 0.0084, 210.428, 84.5745, 93.7446, 0.104548, 0, 3.39604, 0, 
85, 0.00425, 0.00425, 0.0085, 210.737, 84.8811, 93.8246, 0.112034, 0, 3.43284, 0, 
86, 0.0043, 0.0043, 0.0086, 211.05, 85.1909, 93.9066, 0.119577, 0, 3.46939, 0, 
87, 0.00435, 0.00435, 0.0087, 211.368, 85.5038, 93.9903, 0.127172, 0, 3.5057, 0, 
88, 0.0044, 0.0044, 0.0088, 211.689, 85.8198, 94.076, 0.134816, 0, 3.54176, 0, 
89, 0.00445, 0.00445, 0.0089, 212.014, 86.1388, 94.1635, 0.142507, 0, 3.57758, 0, 
90, 0.0045, 0.0045, 0.009, 212.344, 86.4606, 94.2529, 0.150243, 0, 3.61316, 0, 
91, 0.00455, 0.00455, 0.0091, 212.677, 86.7852, 94.3441, 0.158019, 0, 3.64849, 0, 
92, 0.0046, 0.0046, 0.0092, 213.015, 87.1125, 94.4372, 0.165836, 0, 3.68357, 0, 
93, 0.00465, 0.00465, 0.0093, 213.357, 87.4424, 94.5321, 0.17369, 0, 3.71842, 0, 
94, 0.0047, 0.0047, 0.0094, 213.702, 87.7748, 94.6289, 0.18158, 0, 3.75303, 0, 
95, 0.00475, 0.00475, 0.0095, 214.052, 88.1098, 94.7274, 0.189503, 0, 3.78739, 0, 
96, 0.0048, 0.0048, 0.0096, 214.405, 88.4471, 94.8278, 0.197459, 0, 3.82152, 0, 
97, 0.00485, 0.00485, 0.0097, 214.762, 88.7869, 94.9299, 0.205446, 0, 3.85541, 0, 
98, 0.0049, 0.0049, 0.0098, 215.123, 89.129, 95.0337, 0.213462, 0, 3.88906, 0, 
99, 0.00495, 0.00495, 0.0099, 215.488, 89.4733, 95.1393, 0.221506, 0, 3.92248, 0, 
100, 0.005, 0.005, 0.01, 215.856, 89.8199, 95.2466, 0.229577, 0, 3.95566, 0, 
