step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
41, 0.00205, 0.00205, 0.0041, 513.328, 206.873, 178.256, 0.406349, 0.786989, 0, 0, 
42, 0.0021, 0.0021, 0.0042, 516.263, 208.549, 178.523, 0.431352, 0.812124, 0, 0, 
43, 0.00215, 0.00215, 0.0043, 519.091, 210.406, 178.93, 0.456429, 0.835244, 0, 0, 
44, 0.0022, 0.0022, 0.0044, 521.822, 212.442, 179.468, 0.481569, 0.856358, 0, 0, 
45, 0.00225, 0.00225, 0.0045, 524.463, 214.653, 180.131, 0.506763, 0.875503, 0, 0, 
46, 0.0023, 0.0023, 0.0046, 527.02, 217.035, 180.908, 0.532002, 0.892739, 0, 0, 
47, 0.00235, 0.00235, 0.0047, 529.501, 219.581, 181.791, 0.557276, 0.908144, 0, 0, 
48, 0.0024, 0.0024, 0.0048, 531.909, 222.283, 182.77, 0.58258, 0.921816, 0, 0, 
49, 0.00245, 0.00245, 0.0049, 534.25, 225.134, 183.834, 0.607905, 0.933863, 0, 0, 
50, 0.0025, 0.0025, 0.005, 536.528, 228.123, 184.975, 0.633245, 0.944401, 0, 0, 
51, 0.00255, 0.00255, 0.0051, 538.746, 231.242, 186.182, 0.658593, 0.953554, 0, 0, 
52, 0.0026, 0.0026, 0.0052, 540.909, 234.479, 187.448, 0.683945, 0.961446, 0, 0, 
53, 0.00265, 0.00265, 0.0053, 543.02, 237.826, 188.761, 0.709294, 0.968202, 0, 0, 
54, 0.0027, 0.0027, 0.0054, 545.08, 241.272, 190.116, 0.734636, 0.973945, 0, 0, 
55, 0.00275, 0.00275, 0.0055, 547.094, 244.807, 191.503, 0.759966, 0.978789, 0, 0, 
56, 0.0028, 0.0028, 0.0056, 549.063, 248.421, 192.916, 0.785279, 0.982847, 0, 0, 
57, 0.00285, 0.00285, 0.0057, 550.991, 252.106, 194.348, 0.810572, 0.98622, 0, 0, 
58, 0.0029, 0.0029, 0.0058, 552.878, 255.852, 195.794, 0.835839, 0.989005, 0, 0, 
59, 0.00295, 0.00295, 0.0059, 554.727, 259.652, 197.248, 0.861078, 0.991286, 0, 0, 
60, 0.003, 0.003, 0.006, 556.541, 263.498, 198.706, 0.886285, 0.993141, 0, 0, 
61, 0.00305, 0.00305, 0.0061, 558.32, 267.383, 200.164, 0.911457, 0.994638, 0, 0, 
62, 0.0031, 0.0031, 0.0062, 560.068, 271.302, 201.619, 0.93659, 0.995838, 0, 0, 
63, 0.00315, 0.00315, 0.0063, 561.785, 275.248, 203.067, 0.961681, 0.996791, 0, 0, 
64, 0.0032, 0.0032, 0.0064, 563.473, 279.218, 204.507, 0.986728, 0.997544, 0, 0, 
65, 0.00325, 0.00325, 0.0065, 565.134, 283.207, 205.936, 1.01173, 0.998133, 0, 0, 
66, 0.0033, 0.0033, 0.0066, 566.769, 287.211, 207.354, 1.03668, 0.998592, 0, 0, 
67, 0.00335, 0.00335, 0.0067, 568.38, 291.228, 208.759, 1.06158, 0.998945, 0, 0, 
68, 0.0034, 0.0034, 0.0068, 569.969, 295.255, 210.151, 1.08642, 0.999215, 0, 0, 
69, 0.00345, 0.00345, 0.0069, 571.536, 299.289, 211.528, 1.1112, 0.999421, 0, 0, 
70, 0.0035, 0.0035, 0.007, 573.083, 303.33, 212.891, 1.13593, 0.999575, 0, 0, 
71, 0.00355, 0.00355, 0.0071, 574.611, 307.375, 214.239, 1.1606, 0.999691, 0, 0, 
72, 0.0036, 0.0036, 0.0072, 576.122, 311.424, 215.572, 1.1852, 0.999777, 0, 0, 
73, 0.00365, 0.00365, 0.0073, 577.616, 315.475, 216.891, 1.20974, 0.99984, 0, 0, 
74, 0.0037, 0.0037, 0.0074, 579.094, 319.528, 218.195, 1.23421, 0.999886, 0, 0, 
75, 0.00375, 0.00375, 0.0075, 580.558, 323.582, 219.485, 1.25862, 0.99992, 0, 0, 
76, 0.0038, 0.0038, 0.0076, 582.009, 327.637, 220.761, 1.28295, 0.999944, 0, 0, 
77, 0.00385, 0.00385, 0.0077, 583.447, 331.693, 222.024, 1.30721, 0.999961, 0, 0, 
78, 0.0039, 0.0039, 0.0078, 584.874, 335.749, 223.273, 1.33141, 0.999973, 0, 0, 
79, 0.00395, 0.00395, 0.0079, 586.289, 339.805, 224.51, 1.35552, 0.999982, 0, 0, 
80, 0.004, 0.004, 0.008, 587.695, 343.861, 225.734, 1.37956, 0.999987, 0, 0, 
81, 0.00405, 0.00405, 0.0081, 589.091, 347.917, 226.946, 1.40353, 0.999992, 0, 0, 
82, 0.0041, 0.0041, 0.0082, 590.478, 351.973, 228.147, 1.42741, 0.999994, 0, 0, 
83, 0.00415, 0.00415, 0.0083, 591.858, 356.028, 229.336, 1.45122, 0.999996, 0, 0, 
84, 0.0042, 0.0042, 0.0084, 593.23, 360.084, 230.514, 1.47495, 0.999998, 0, 0, 
85, 0.00425, 0.00425, 0.0085, 594.596, 364.139, 231.682, 1.49859, 0.999998, 0, 0, 
86, 0.0043, 0.0043, 0.0086, 595.955, 368.194, 232.839, 1.52216, 0.999999, 0, 0, 
87, 0.00435, 0.00435, 0.0087, 597.309, 372.249, 233.987, 1.54564, 0.999999, 0, 0, 
88, 0.0044, 0.0044, 0.0088, 598.657, 376.304, 235.125, 1.56904, 1, 0, 0, 
89, 0.00445, 0.00445, 0.0089, 600.001, 380.358, 236.253, 1.59235, 1, 0, 0, 
90, 0.0045, 0.0045, 0.009, 601.34, 384.413, 237.373, 1.61557, 1, 0, 0, 
91, 0.00455, 0.00455, 0.0091, 602.676, 388.467, 238.484, 1.63871, 1, 0, 0, 
92, 0.0046, 0.0046, 0.0092, 604.008, 392.521, 239.587, 1.66177, 1, 0, 0, 
93, 0.00465, 0.00465, 0.0093, 605.337, 396.575, 240.682, 1.68473, 1, 0, 0, 
94, 0.0047, 0.0047, 0.0094, 606.663, 400.629, 241.769, 1.70761, 1, 0, 0, 
95, 0.00475, 0.00475, 0.0095, 607.988, 404.682, 242.848, 1.73039, 1, 0, 0, 
96, 0.0048, 0.0048, 0.0096, 609.31, 408.736, 243.92, 1.75309, 1, 0, 0, 
97, 0.00485, 0.00485, 0.0097, 610.63, 412.79, 244.986, 1.7757, 1, 0, 0, 
98, 0.0049, 0.0049, 0.0098, 611.949, 416.843, 246.044, 1.79821, 1, 0, 0, 
99, 0.00495, 0.00495, 0.0099, 613.266, 420.897, 247.096, 1.82064, 1, 0, 0, 
100, 0.005, 0.005, 0.01, 614.583, 424.95, 248.141, 1.84297, 1, 0, 0, 
