step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
50, -0.005, 0, 0, -1698.44, -137.903, 0, 0, 0, 0, 0, 
51, -0.0051, 0, 0, -1732.41, -140.662, 0, 0, 0, 0, 0, 
52, -0.0052, 0, 0, -1766.38, -143.42, 0, 0, 0, 0, 0, 
53, -0.0053, 0, 0, -1800.35, -146.178, 0, 0, 0, 0, 0, 
54, -0.0054, 0, 0, -1834.32, -148.936, 0, 0, 0, 0, 0, 
55, -0.0055, 0, 0, -1868.29, -151.694, 0, 0, 0, 0, 0, 
56, -0.0056, 0, 0, -1902.26, -154.452, 0, 0, 0, 0, 0, 
57, -0.0057, 0, 0, -1936.23, -157.21, 0, 0, 0, 0, 0, 
58, -0.0058, 0, 0, -1970.19, -159.968, 0, 0, 0, 0, 0, 
59, -0.0059, 0, 0, -2004.16, -162.726, 0, 0, 0, 0, 0, 
60, -0.006, 0, 0, -2038.13, -165.484, 0, 0, 0, 0, 0, 
61, -0.0061, 0, 0, -2072.1, -168.242, 0, 0, 0, 0, 0, 
62, -0.0062, 0, 0, -2106.07, -171, 0, 0, 0, 0, 0, 
63, -0.0063, 0, 0, -2140.04, -173.758, 0, 0, 0, 0, 0, 
64, -0.0064, 0, 0, -2174.01, -176.516, 0, 0, 0, 0, 0, 
65, -0.0065, 0, 0, -2207.98, -179.275, 0, 0, 0, 0, 0, 
66, -0.0066, 0, 0, -2241.95, -182.033, 0, 0, 0, 0, 0, 
67, -0.0067, 0, 0, -2275.91, -184.791, 0, 0, 0, 0, 0, 
68, -0.0068, 0, 0, -2309.88, -187.549, 0, 0, 0, 0, 0, 
69, -0.0069, 0, 0, -2343.85, -190.307, 0, 0, 0, 0, 0, 
70, -0.007, 0, 0, -2377.82, -193.065, 0, 0, 0, 0, 0, 
71, -0.0071, 0, 0, -2411.79, -195.823, 0, 0, 0, 0, 0, 
72, -0.0072, 0, 0, -2445.76, -198.581, 0, 0, 0, 0, 0, 
73, -0.0073, 0, 0, -2479.73, -201.339, 0, 0, 0, 0, 0, 
74, -0.0074, 0, 0, -2513.7, -204.097, 0, 0, 0, 0, 0, 
75, -0.0075, 0, 0, -2547.67, -206.855, 0, 0, 0, 0, 0, 
76, -0.0076, 0, 0, -2581.63, -209.613, 0, 0, 0, 0, 0, 
77, -0.0077, 0, 0, -2615.6, -212.371, 0, 0, 0, 0, 0, 
78, -0.0078, 0, 0, -2649.57, -215.129, 0, 0, 0, 0, 0, 
79, -0.0079, 0, 0, -2683.54, -217.887, 0, 0, 0, 0, 0, 
80, -0.008, 0, 0, -2717.51, -220.646, 0, 0, 0, 0, 0, 
81, -0.0081, 0, 0, -2751.48, -223.404, 0, 0, 0, 0, 0, 
82, -0.0082, 0, 0, -2785.45, -226.162, 0, 0, 0, 0, 0, 
83, -0.0083, 0, 0, -2819.42, -228.92, 0, 0, 0, 0, 0, 
84, -0.0084, 0, 0, -2853.39, -231.678, 0, 0, 0, 0, 0, 
85, -0.0085, 0, 0, -2887.35, -234.436, 0, 0, 0, 0, 0, 
86, -0.0086, 0, 0, -2921.32, -237.194, 0, 0, 0, 0, 0, 
87, -0.0087, 0, 0, -2955.29, -239.952, 0, 0, 0, 0, 0, 
88, -0.0088, 0, 0, -2989.26, -242.71, 0, 0, 0, 0, 0, 
89, -0.0089, 0, 0, -3023.23, -245.468, 0, 0, 0, 0, 0, 
90, -0.009, 0, 0, -3057.2, -248.226, 0, 0, 0, 0, 0, 
91, -0.0091, 0, 0, -3091.17, -250.984, 0, 0, 0, 0, 0, 
92, -0.0092, 0, 0, -3125.14, -253.742, 0, 0, 0, 0, 0, 
93, -0.0093, 0, 0, -3159.11, -256.5, 0, 0, 0, 0, 0, 
94, -0.0094, 0, 0, -3193.07, -259.259, 0, 0, 0, 0, 0, 
95, -0.0095, 0, 0, -3227.04, -262.017, 0, 0, 0, 0, 0, 
96, -0.0096, 0, 0, -3261.01, -264.775, 0, 0, 0, 0, 0, 
97, -0.0097, 0, 0, -3294.98, -267.533, 0, 0, 0, 0, 0, 
98, -0.0098, 0, 0, -3328.95, -270.291, 0, 0, 0, 0, 0, 
99, -0.0099, 0, 0, -3362.92, -273.049, 0, 0, 0, 0, 0, 
100, -0.01, 0, 0, -3396.89, -275.807, 0, 0, 0, 0, 0, 
