step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
44, 0.00066, 0.00066, 0.00132, 7468.98, 7468.98, 1569.04, 0.24301, 0.24301, 0, 0, 
45, 0.000675, 0.000675, 0.00135, 7586.15, 7586.15, 1573.04, 0.250613, 0.250613, 0, 0, 
46, 0.00069, 0.00069, 0.00138, 7701.49, 7701.49, 1576.75, 0.258251, 0.258251, 0, 0, 
47, 0.000705, 0.000705, 0.00141, 7815.03, 7815.03, 1580.19, 0.265921, 0.265921, 0, 0, 
48, 0.00072, 0.00072, 0.00144, 7926.81, 7926.81, 1583.38, 0.273621, 0.273621, 0, 0, 
49, 0.000735, 0.000735, 0.00147, 8036.88, 8036.88, 1586.35, 0.281349, 0.281349, 0, 0, 
50, 0.00075, 0.00075, 0.0015, 8145.28, 8145.28, 1589.12, 0.289102, 0.289102, 0, 0, 
51, 0.000765, 0.000765, 0.00153, 8252.05, 8252.05, 1591.7, 0.296879, 0.296879, 0, 0, 
52, 0.00078, 0.00078, 0.00156, 8357.24, 8357.24, 1594.11, 0.304677, 0.304677, 0, 0, 
53, 0.000795, 0.000795, 0.00159, 8460.87, 8460.87, 1596.37, 0.312495, 0.312495, 0, 0, 
54, 0.00081, 0.00081, 0.00162, 8563, 8563, 1598.48, 0.320331, 0.320331, 0, 0, 
55, 0.000825, 0.000825, 0.00165, 8663.66, 8663.66, 1600.47, 0.328182, 0.328182, 0, 0, 
56, 0.00084, 0.00084, 0.00168, 8762.89, 8762.89, 1602.35, 0.336047, 0.336047, 0, 0, 
57, 0.000855, 0.000855, 0.00171, 8860.73, 8860.73, 1604.13, 0.343923, 0.343923, 0, 0, 
58, 0.00087, 0.00087, 0.00174, 8957.21, 8957.21, 1605.81, 0.351811, 0.351811, 0, 0, 
59, 0.000885, 0.000885, 0.00177, 9052.38, 9052.38, 1607.41, 0.359706, 0.359706, 0, 0, 
60, 0.0009, 0.0009, 0.0018, 9146.26, 9146.26, 1608.95, 0.367609, 0.367609, 0, 0, 
61, 0.000915, 0.000915, 0.00183, 9238.9, 9238.9, 1610.41, 0.375517, 0.375517, 0, 0, 
62, 0.00093, 0.00093, 0.00186, 9330.33, 9330.33, 1611.82, 0.383428, 0.383428, 0, 0, 
63, 0.000945, 0.000945, 0.00189, 9420.58, 9420.58, 1613.19, 0.391342, 0.391342, 0, 0, 
64, 0.00096, 0.00096, 0.00192, 9509.68, 9509.68, 1614.51, 0.399256, 0.399256, 0, 0, 
65, 0.000975, 0.000975, 0.00195, 9597.68, 9597.68, 1615.79, 0.407169, 0.407169, 0, 0, 
66, 0.00099, 0.00099, 0.00198, 9684.6, 9684.6, 1617.04, 0.415079, 0.415079, 0, 0, 
67, 0.001005, 0.001005, 0.00201, 9770.47, 9770.47, 1618.27, 0.422986, 0.422986, 0, 0, 
68, 0.00102, 0.00102, 0.00204, 9855.32, 9855.32, 1619.49, 0.430887, 0.430887, 0, 0, 
69, 0.001035, 0.001035, 0.00207, 9939.19, 9939.19, 1620.68, 0.438782, 0.438782, 0, 0, 
70, 0.00105, 0.00105, 0.0021, 10022.1, 10022.1, 1621.87, 0.446669, 0.446669, 0, 0, 
71, 0.001065, 0.001065, 0.00213, 10104.1, 10104.1, 1623.05, 0.454547, 0.454547, 0, 0, 
72, 0.00108, 0.00108, 0.00216, 10185.2, 10185.2, 1624.22, 0.462414, 0.462414, 0, 0, 
73, 0.001095, 0.001095, 0.00219, 10265.4, 10265.4, 1625.4, 0.470269, 0.470269, 0, 0, 
74, 0.00111, 0.00111, 0.00222, 10344.7, 10344.7, 1626.58, 0.478112, 0.478112, 0, 0, 
75, 0.001125, 0.001125, 0.00225, 10423.3, 10423.3, 1627.77, 0.48594, 0.48594, 0, 0, 
76, 0.00114, 0.00114, 0.00228, 10501, 10501, 1628.97, 0.493754, 0.493754, 0, 0, 
77, 0.001155, 0.001155, 0.00231, 10578, 10578, 1630.18, 0.50155, 0.50155, 0, 0, 
78, 0.00117, 0.00117, 0.00234, 10654.3, 10654.3, 1631.41, 0.50933, 0.50933, 0, 0, 
79, 0.001185, 0.001185, 0.00237, 10729.8, 10729.8, 1632.65, 0.517091, 0.517091, 0, 0, 
80, 0.0012, 0.0012, 0.0024, 10804.6, 10804.6, 1633.92, 0.524832, 0.524832, 0, 0, 
81, 0.001215, 0.001215, 0.00243, 10878.7, 10878.7, 1635.2, 0.532553, 0.532553, 0, 0, 
82, 0.00123, 0.00123, 0.00246, 10952.2, 10952.2, 1636.5, 0.540253, 0.540253, 0, 0, 
83, 0.001245, 0.001245, 0.00249, 11025.1, 11025.1, 1637.83, 0.54793, 0.54793, 0, 0, 
84, 0.00126, 0.00126, 0.00252, 11097.4, 11097.4, 1639.19, 0.555583, 0.555583, 0, 0, 
85, 0.001275, 0.001275, 0.00255, 11169, 11169, 1640.57, 0.563213, 0.563213, 0, 0, 
86, 0.00129, 0.00129, 0.00258, 11240.1, 11240.1, 1641.99, 0.570817, 0.570817, 0, 0, 
87, 0.001305, 0.001305, 0.00261, 11310.7, 11310.7, 1643.43, 0.578395, 0.578395, 0, 0, 
88, 0.00132, 0.00132, 0.00264, 11380.7, 11380.7, 1644.9, 0.585947, 0.585947, 0, 0, 
89, 0.001335, 0.001335, 0.00267, 11450.2, 11450.2, 1646.41, 0.593471, 0.593471, 0, 0, 
90, 0.00135, 0.00135, 0.0027, 11519.2, 11519.2, 1647.94, 0.600966, 0.600966, 0, 0, 
91, 0.001365, 0.001365, 0.00273, 11587.7, 11587.7, 1649.52, 0.608432, 0.608432, 0, 0, 
92, 0.00138, 0.00138, 0.00276, 11655.8, 11655.8, 1651.12, 0.615868, 0.615868, 0, 0, 
93, 0.001395, 0.001395, 0.00279, 11723.4, 11723.4, 1652.76, 0.623274, 0.623274, 0, 0, 
94, 0.00141, 0.00141, 0.00282, 11790.6, 11790.6, 1654.44, 0.630648, 0.630648, 0, 0, 
95, 0.001425, 0.001425, 0.00285, 11857.4, 11857.4, 1656.15, 0.637991, 0.637991, 0, 0, 
96, 0.00144, 0.00144, 0.00288, 11923.8, 11923.8, 1657.9, 0.6453, 0.6453, 0, 0, 
97, 0.001455, 0.001455, 0.00291, 11989.9, 11989.9, 1659.69, 0.652577, 0.652577, 0, 0, 
98, 0.00147, 0.00147, 0.00294, 12055.5, 12055.5, 1661.52, 0.659819, 0.659819, 0, 0, 
99, 0.001485, 0.001485, 0.00297, 12120.8, 12120.8, 1663.38, 0.667028, 0.667028, 0, 0, 
100, 0.0015, 0.0015, 0.003, 12185.8, 12185.8, 1665.29, 0.674201, 0.674201, 0, 0, 
