step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
56, 0, 0.0056, 0, 76.6893, 451.114, 0, 0, 0.999999, 0, 0, 
57, 0, 0.0057, 0, 78.0587, 459.169, 0, 0, 0.999999, 0, 0, 
58, 0, 0.0058, 0, 79.4282, 467.225, 0, 0, 1, 0, 0, 
59, 0, 0.0059, 0, 80.7976, 475.28, 0, 0, 1, 0, 0, 
60, 0, 0.006, 0, 82.1671, 483.336, 0, 0, 1, 0, 0, 
61, 0, 0.0061, 0, 83.5365, 491.391, 0, 0, 1, 0, 0, 
62, 0, 0.0062, 0, 84.906, 499.447, 0, 0, 1, 0, 0, 
63, 0, 0.0063, 0, 86.2754, 507.503, 0, 0, 1, 0, 0, 
64, 0, 0.0064, 0, 87.6449, 515.558, 0, 0, 1, 0, 0, 
65, 0, 0.0065, 0, 89.0143, 523.614, 0, 0, 1, 0, 0, 
66, 0, 0.0066, 0, 90.3838, 531.669, 0, 0, 1, 0, 0, 
67, 0, 0.0067, 0, 91.7532, 539.725, 0, 0, 1, 0, 0, 
68, 0, 0.0068, 0, 93.1227, 547.781, 0, 0, 1, 0, 0, 
69, 0, 0.0069, 0, 94.4921, 555.836, 0, 0, 1, 0, 0, 
70, 0, 0.007, 0, 95.8616, 563.892, 0, 0, 1, 0, 0, 
71, 0, 0.0071, 0, 97.231, 571.947, 0, 0, 1, 0, 0, 
72, 0, 0.0072, 0, 98.6005, 580.003, 0, 0, 1, 0, 0, 
73, 0, 0.0073, 0, 99.9699, 588.058, 0, 0, 1, 0, 0, 
74, 0, 0.0074, 0, 101.339, 596.114, 0, 0, 1, 0, 0, 
75, 0, 0.0075, 0, 102.709, 604.17, 0, 0, 1, 0, 0, 
76, 0, 0.0076, 0, 104.078, 612.225, 0, 0, 1, 0, 0, 
77, 0, 0.0077, 0, 105.448, 620.281, 0, 0, 1, 0, 0, 
78, 0, 0.0078, 0, 106.817, 628.336, 0, 0, 1, 0, 0, 
79, 0, 0.0079, 0, 108.187, 636.392, 0, 0, 1, 0, 0, 
80, 0, 0.008, 0, 109.556, 644.448, 0, 0, 1, 0, 0, 
81, 0, 0.0081, 0, 110.926, 652.503, 0, 0, 1, 0, 0, 
82, 0, 0.0082, 0, 112.295, 660.559, 0, 0, 1, 0, 0, 
83, 0, 0.0083, 0, 113.664, 668.614, 0, 0, 1, 0, 0, 
84, 0, 0.0084, 0, 115.034, 676.67, 0, 0, 1, 0, 0, 
85, 0, 0.0085, 0, 116.403, 684.726, 0, 0, 1, 0, 0, 
86, 0, 0.0086, 0, 117.773, 692.781, 0, 0, 1, 0, 0, 
87, 0, 0.0087, 0, 119.142, 700.837, 0, 0, 1, 0, 0, 
88, 0, 0.0088, 0, 120.512, 708.892, 0, 0, 1, 0, 0, 
89, 0, 0.0089, 0, 121.881, 716.948, 0, 0, 1, 0, 0, 
90, 0, 0.009, 0, 123.251, 725.004, 0, 0, 1, 0, 0, 
91, 0, 0.0091, 0, 124.62, 733.059, 0, 0, 1, 0, 0, 
92, 0, 0.0092, 0, 125.99, 741.115, 0, 0, 1, 0, 0, 
93, 0, 0.0093, 0, 127.359, 749.17, 0, 0, 1, 0, 0, 
94, 0, 0.0094, 0, 128.728, 757.226, 0, 0, 1, 0, 0, 
95, 0, 0.0095, 0, 130.098, 765.282, 0, 0, 1, 0, 0, 
96, 0, 0.0096, 0, 131.467, 773.337, 0, 0, 1, 0, 0, 
97, 0, 0.0097, 0, 132.837, 781.393, 0, 0, 1, 0, 0, 
98, 0, 0.0098, 0, 134.206, 789.448, 0, 0, 1, 0, 0, 
99, 0, 0.0099, 0, 135.576, 797.504, 0, 0, 1, 0, 0, 
100, 0, 0.01, 0, 136.945, 805.56, 0, 0, 1, 0, 0, 
