step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 0, 3e-05, 0, 50.3512, 385.734, 0, 0, 5.15219e-06, 0, 0, 
2, 0, 6e-05, 0, 100.649, 771.059, 0, 0, 0.000305387, 0, 0, 
3, 0, 9e-05, 0, 150.836, 1155.53, 0, 0, 0.000821353, 0, 0, 
4, 0, 0.00012, 0, 200.879, 1538.91, 0, 0, 0.00148299, 0, 0, 
5, 0, 0.00015, 0, 250.754, 1920.99, 0, 0, 0.00226297, 0, 0, 
6, 0, 0.00018, 0, 300.437, 2301.61, 0, 0, 0.00314519, 0, 0, 
7, 0, 0.00021, 0, 349.91, 2680.61, 0, 0, 0.00411867, 0, 0, 
8, 0, 0.00024, 0, 399.155, 3057.88, 0, 0, 0.00517526, 0, 0, 
9, 0, 0.00027, 0, 448.159, 3433.29, 0, 0, 0.00630857, 0, 0, 
10, 0, 0.0003, 0, 496.906, 3806.73, 0, 0, 0.00751344, 0, 0, 
11, 0, 0.00033, 0, 545.384, 4178.11, 0, 0, 0.00878556, 0, 0, 
12, 0, 0.00036, 0, 593.581, 4547.35, 0, 0, 0.0101213, 0, 0, 
13, 0, 0.00039, 0, 641.489, 4914.36, 0, 0, 0.0115173, 0, 0, 
14, 0, 0.00042, 0, 689.095, 5279.07, 0, 0, 0.012971, 0, 0, 
15, 0, 0.00045, 0, 736.393, 5641.41, 0, 0, 0.0144798, 0, 0, 
16, 0, 0.00048, 0, 783.374, 6001.33, 0, 0, 0.0160415, 0, 0, 
17, 0, 0.00051, 0, 830.03, 6358.75, 0, 0, 0.017654, 0, 0, 
18, 0, 0.00054, 0, 876.355, 6713.64, 0, 0, 0.0193155, 0, 0, 
19, 0, 0.00057, 0, 922.342, 7065.95, 0, 0, 0.0210243, 0, 0, 
20, 0, 0.0006, 0, 967.987, 7415.63, 0, 0, 0.0227789, 0, 0, 
21, 0, 0.00063, 0, 1013.28, 7762.64, 0, 0, 0.0245777, 0, 0, 
22, 0, 0.00066, 0, 1058.23, 8106.95, 0, 0, 0.0264195, 0, 0, 
23, 0, 0.00069, 0, 1102.82, 8448.53, 0, 0, 0.0283029, 0, 0, 
24, 0, 0.00072, 0, 1147.04, 8787.35, 0, 0, 0.0302268, 0, 0, 
25, 0, 0.00075, 0, 1190.91, 9123.38, 0, 0, 0.0321901, 0, 0, 
26, 0, 0.00078, 0, 1234.4, 9456.6, 0, 0, 0.0341917, 0, 0, 
27, 0, 0.00081, 0, 1277.53, 9787, 0, 0, 0.0362305, 0, 0, 
28, 0, 0.00084, 0, 1320.29, 10114.6, 0, 0, 0.0383057, 0, 0, 
29, 0, 0.00087, 0, 1362.67, 10439.2, 0, 0, 0.0404163, 0, 0, 
30, 0, 0.0009, 0, 1404.68, 10761.1, 0, 0, 0.0425614, 0, 0, 
31, 0, 0.00093, 0, 1446.31, 11080, 0, 0, 0.0447403, 0, 0, 
32, 0, 0.00096, 0, 1487.57, 11396.1, 0, 0, 0.0469521, 0, 0, 
33, 0, 0.00099, 0, 1528.45, 11709.2, 0, 0, 0.0491961, 0, 0, 
34, 0, 0.00102, 0, 1568.95, 12019.5, 0, 0, 0.0514715, 0, 0, 
35, 0, 0.00105, 0, 1609.07, 12326.9, 0, 0, 0.0537776, 0, 0, 
36, 0, 0.00108, 0, 1648.82, 12631.4, 0, 0, 0.0561137, 0, 0, 
37, 0, 0.00111, 0, 1688.19, 12933, 0, 0, 0.0584792, 0, 0, 
38, 0, 0.00114, 0, 1727.18, 13231.7, 0, 0, 0.0608735, 0, 0, 
39, 0, 0.00117, 0, 1765.79, 13527.5, 0, 0, 0.0632959, 0, 0, 
40, 0, 0.0012, 0, 1804.03, 13820.4, 0, 0, 0.0657458, 0, 0, 
41, 0, 0.00123, 0, 1841.89, 14110.5, 0, 0, 0.0682226, 0, 0, 
42, 0, 0.00126, 0, 1879.39, 14397.7, 0, 0, 0.0707258, 0, 0, 
43, 0, 0.00129, 0, 1916.51, 14682.1, 0, 0, 0.0732549, 0, 0, 
44, 0, 0.00132, 0, 1953.25, 14963.6, 0, 0, 0.0758093, 0, 0, 
45, 0, 0.00135, 0, 1989.63, 15242.3, 0, 0, 0.0783884, 0, 0, 
46, 0, 0.00138, 0, 2025.65, 15518.2, 0, 0, 0.0809918, 0, 0, 
47, 0, 0.00141, 0, 2061.3, 15791.3, 0, 0, 0.0836191, 0, 0, 
48, 0, 0.00144, 0, 2096.58, 16061.7, 0, 0, 0.0862696, 0, 0, 
49, 0, 0.00147, 0, 2131.51, 16329.2, 0, 0, 0.088943, 0, 0, 
