step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
87, -0.00261, 0, 0, -33559.2, -4380.6, 0, 0, 0, 0, 0, 
88, -0.00264, 0, 0, -33944.9, -4430.95, 0, 0, 0, 0, 0, 
89, -0.00267, 0, 0, -34330.7, -4481.3, 0, 0, 0, 0, 0, 
90, -0.0027, 0, 0, -34716.4, -4531.65, 0, 0, 0, 0, 0, 
91, -0.00273, 0, 0, -35102.2, -4582.01, 0, 0, 0, 0, 0, 
92, -0.00276, 0, 0, -35487.9, -4632.36, 0, 0, 0, 0, 0, 
93, -0.00279, 0, 0, -35873.6, -4682.71, 0, 0, 0, 0, 0, 
94, -0.00282, 0, 0, -36259.4, -4733.06, 0, 0, 0, 0, 0, 
95, -0.00285, 0, 0, -36645.1, -4783.41, 0, 0, 0, 0, 0, 
96, -0.00288, 0, 0, -37030.8, -4833.76, 0, 0, 0, 0, 0, 
97, -0.00291, 0, 0, -37416.6, -4884.12, 0, 0, 0, 0, 0, 
98, -0.00294, 0, 0, -37802.3, -4934.47, 0, 0, 0, 0, 0, 
99, -0.00297, 0, 0, -38188.1, -4984.82, 0, 0, 0, 0, 0, 
100, -0.003, 0, 0, -38573.8, -5035.17, 0, 0, 0, 0, 0, 
