step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
47, 0.0047, 0, 0, 587.72, 47.7194, 0, 1.41067, 0, 0, 0, 
48, 0.0048, 0, 0, 589.342, 47.851, 0, 1.45189, 0, 0, 0, 
49, 0.0049, 0, 0, 590.966, 47.9829, 0, 1.49288, 0, 0, 0, 
50, 0.005, 0, 0, 592.596, 48.1153, 0, 1.53362, 0, 0, 0, 
51, 0.0051, 0, 0, 594.233, 48.2482, 0, 1.57412, 0, 0, 0, 
52, 0.0052, 0, 0, 595.877, 48.3817, 0, 1.61435, 0, 0, 0, 
53, 0.0053, 0, 0, 597.531, 48.5159, 0, 1.65433, 0, 0, 0, 
54, 0.0054, 0, 0, 599.194, 48.651, 0, 1.69405, 0, 0, 0, 
55, 0.0055, 0, 0, 600.868, 48.7869, 0, 1.7335, 0, 0, 0, 
56, 0.0056, 0, 0, 602.554, 48.9238, 0, 1.77268, 0, 0, 0, 
57, 0.0057, 0, 0, 604.251, 49.0616, 0, 1.81159, 0, 0, 0, 
58, 0.0058, 0, 0, 605.962, 49.2005, 0, 1.85023, 0, 0, 0, 
59, 0.0059, 0, 0, 607.686, 49.3405, 0, 1.88859, 0, 0, 0, 
60, 0.006, 0, 0, 609.424, 49.4816, 0, 1.92667, 0, 0, 0, 
61, 0.0061, 0, 0, 611.176, 49.6238, 0, 1.96447, 0, 0, 0, 
62, 0.0062, 0, 0, 612.942, 49.7672, 0, 2.00198, 0, 0, 0, 
63, 0.0063, 0, 0, 614.723, 49.9118, 0, 2.03921, 0, 0, 0, 
64, 0.0064, 0, 0, 616.519, 50.0577, 0, 2.07616, 0, 0, 0, 
65, 0.0065, 0, 0, 618.33, 50.2047, 0, 2.11282, 0, 0, 0, 
66, 0.0066, 0, 0, 620.157, 50.353, 0, 2.14919, 0, 0, 0, 
67, 0.0067, 0, 0, 621.999, 50.5026, 0, 2.18528, 0, 0, 0, 
68, 0.0068, 0, 0, 623.857, 50.6534, 0, 2.22107, 0, 0, 0, 
69, 0.0069, 0, 0, 625.73, 50.8055, 0, 2.25657, 0, 0, 0, 
70, 0.007, 0, 0, 627.619, 50.9589, 0, 2.29179, 0, 0, 0, 
71, 0.0071, 0, 0, 629.524, 51.1136, 0, 2.32671, 0, 0, 0, 
72, 0.0072, 0, 0, 631.445, 51.2696, 0, 2.36134, 0, 0, 0, 
73, 0.0073, 0, 0, 633.382, 51.4268, 0, 2.39569, 0, 0, 0, 
74, 0.0074, 0, 0, 635.335, 51.5854, 0, 2.42974, 0, 0, 0, 
75, 0.0075, 0, 0, 637.303, 51.7452, 0, 2.4635, 0, 0, 0, 
76, 0.0076, 0, 0, 639.288, 51.9063, 0, 2.49697, 0, 0, 0, 
77, 0.0077, 0, 0, 641.288, 52.0688, 0, 2.53015, 0, 0, 0, 
78, 0.0078, 0, 0, 643.304, 52.2325, 0, 2.56304, 0, 0, 0, 
79, 0.0079, 0, 0, 645.336, 52.3975, 0, 2.59564, 0, 0, 0, 
80, 0.008, 0, 0, 647.384, 52.5637, 0, 2.62795, 0, 0, 0, 
81, 0.0081, 0, 0, 649.448, 52.7313, 0, 2.65997, 0, 0, 0, 
82, 0.0082, 0, 0, 651.527, 52.9001, 0, 2.69171, 0, 0, 0, 
83, 0.0083, 0, 0, 653.621, 53.0701, 0, 2.72316, 0, 0, 0, 
84, 0.0084, 0, 0, 655.732, 53.2415, 0, 2.75433, 0, 0, 0, 
85, 0.0085, 0, 0, 657.857, 53.4141, 0, 2.78521, 0, 0, 0, 
86, 0.0086, 0, 0, 659.998, 53.5879, 0, 2.81581, 0, 0, 0, 
87, 0.0087, 0, 0, 662.155, 53.763, 0, 2.84612, 0, 0, 0, 
88, 0.0088, 0, 0, 664.326, 53.9393, 0, 2.87615, 0, 0, 0, 
89, 0.0089, 0, 0, 666.513, 54.1169, 0, 2.9059, 0, 0, 0, 
90, 0.009, 0, 0, 668.715, 54.2957, 0, 2.93538, 0, 0, 0, 
91, 0.0091, 0, 0, 670.932, 54.4757, 0, 2.96457, 0, 0, 0, 
92, 0.0092, 0, 0, 673.164, 54.6569, 0, 2.99349, 0, 0, 0, 
93, 0.0093, 0, 0, 675.41, 54.8393, 0, 3.02213, 0, 0, 0, 
94, 0.0094, 0, 0, 677.672, 55.0229, 0, 3.0505, 0, 0, 0, 
95, 0.0095, 0, 0, 679.948, 55.2077, 0, 3.07859, 0, 0, 0, 
96, 0.0096, 0, 0, 682.238, 55.3937, 0, 3.10641, 0, 0, 0, 
97, 0.0097, 0, 0, 684.544, 55.5808, 0, 3.13397, 0, 0, 0, 
98, 0.0098, 0, 0, 686.863, 55.7692, 0, 3.16125, 0, 0, 0, 
99, 0.0099, 0, 0, 689.197, 55.9587, 0, 3.18827, 0, 0, 0, 
100, 0.01, 0, 0, 691.545, 56.1494, 0, 3.21502, 0, 0, 0, 
