step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
39, 0.000585, 0.000585, -0.00117, 4948.64, 4948.64, -1484.22, 0.121221, 0.121221, 0, 0.170125, 
40, 0.0006, 0.0006, -0.0012, 5002.26, 5002.26, -1484.93, 0.125765, 0.125765, 0, 0.176291, 
41, 0.000615, 0.000615, -0.00123, 5053.83, 5053.83, -1485.1, 0.13035, 0.13035, 0, 0.18251, 
42, 0.00063, 0.00063, -0.00126, 5103.44, 5103.44, -1484.79, 0.134975, 0.134975, 0, 0.188781, 
43, 0.000645, 0.000645, -0.00129, 5151.18, 5151.18, -1484.04, 0.139639, 0.139639, 0, 0.195103, 
44, 0.00066, 0.00066, -0.00132, 5197.11, 5197.11, -1482.88, 0.14434, 0.14434, 0, 0.201475, 
45, 0.000675, 0.000675, -0.00135, 5241.32, 5241.32, -1481.35, 0.149079, 0.149079, 0, 0.207895, 
46, 0.00069, 0.00069, -0.00138, 5283.87, 5283.87, -1479.48, 0.153852, 0.153852, 0, 0.214364, 
47, 0.000705, 0.000705, -0.00141, 5324.82, 5324.82, -1477.32, 0.15866, 0.15866, 0, 0.220879, 
48, 0.00072, 0.00072, -0.00144, 5364.26, 5364.26, -1474.87, 0.163501, 0.163501, 0, 0.22744, 
49, 0.000735, 0.000735, -0.00147, 5402.23, 5402.23, -1472.18, 0.168374, 0.168374, 0, 0.234046, 
50, 0.00075, 0.00075, -0.0015, 5438.8, 5438.8, -1469.26, 0.173277, 0.173277, 0, 0.240696, 
51, 0.000765, 0.000765, -0.00153, 5474.02, 5474.02, -1466.13, 0.178211, 0.178211, 0, 0.247389, 
52, 0.00078, 0.00078, -0.00156, 5507.94, 5507.94, -1462.83, 0.183173, 0.183173, 0, 0.254124, 
53, 0.000795, 0.000795, -0.00159, 5540.63, 5540.63, -1459.36, 0.188164, 0.188164, 0, 0.260901, 
54, 0.00081, 0.00081, -0.00162, 5572.13, 5572.13, -1455.75, 0.193181, 0.193181, 0, 0.267718, 
55, 0.000825, 0.000825, -0.00165, 5602.48, 5602.48, -1452.01, 0.198225, 0.198225, 0, 0.274575, 
56, 0.00084, 0.00084, -0.00168, 5631.74, 5631.74, -1448.15, 0.203293, 0.203293, 0, 0.281472, 
57, 0.000855, 0.000855, -0.00171, 5659.95, 5659.95, -1444.2, 0.208385, 0.208385, 0, 0.288406, 
58, 0.00087, 0.00087, -0.00174, 5687.14, 5687.14, -1440.15, 0.213501, 0.213501, 0, 0.295378, 
59, 0.000885, 0.000885, -0.00177, 5713.37, 5713.37, -1436.03, 0.218639, 0.218639, 0, 0.302387, 
60, 0.0009, 0.0009, -0.0018, 5738.67, 5738.67, -1431.85, 0.223798, 0.223798, 0, 0.309433, 
61, 0.000915, 0.000915, -0.00183, 5763.07, 5763.07, -1427.61, 0.228978, 0.228978, 0, 0.316513, 
62, 0.00093, 0.00093, -0.00186, 5786.61, 5786.61, -1423.33, 0.234178, 0.234178, 0, 0.323629, 
63, 0.000945, 0.000945, -0.00189, 5809.33, 5809.33, -1419.01, 0.239397, 0.239397, 0, 0.330779, 
64, 0.00096, 0.00096, -0.00192, 5831.26, 5831.26, -1414.66, 0.244634, 0.244634, 0, 0.337962, 
65, 0.000975, 0.000975, -0.00195, 5852.42, 5852.42, -1410.29, 0.249888, 0.249888, 0, 0.345178, 
66, 0.00099, 0.00099, -0.00198, 5872.86, 5872.86, -1405.91, 0.255159, 0.255159, 0, 0.352427, 
67, 0.001005, 0.001005, -0.00201, 5892.59, 5892.59, -1401.51, 0.260445, 0.260445, 0, 0.359707, 
68, 0.00102, 0.00102, -0.00204, 5911.66, 5911.66, -1397.11, 0.265747, 0.265747, 0, 0.367019, 
69, 0.001035, 0.001035, -0.00207, 5930.07, 5930.07, -1392.72, 0.271063, 0.271063, 0, 0.374361, 
70, 0.00105, 0.00105, -0.0021, 5947.87, 5947.87, -1388.32, 0.276392, 0.276392, 0, 0.381733, 
71, 0.001065, 0.001065, -0.00213, 5965.06, 5965.06, -1383.94, 0.281735, 0.281735, 0, 0.389135, 
72, 0.00108, 0.00108, -0.00216, 5981.69, 5981.69, -1379.58, 0.287089, 0.287089, 0, 0.396566, 
73, 0.001095, 0.001095, -0.00219, 5997.76, 5997.76, -1375.23, 0.292455, 0.292455, 0, 0.404025, 
74, 0.00111, 0.00111, -0.00222, 6013.3, 6013.3, -1370.9, 0.297832, 0.297832, 0, 0.411512, 
75, 0.001125, 0.001125, -0.00225, 6028.33, 6028.33, -1366.59, 0.303219, 0.303219, 0, 0.419026, 
76, 0.00114, 0.00114, -0.00228, 6042.88, 6042.88, -1362.32, 0.308616, 0.308616, 0, 0.426568, 
77, 0.001155, 0.001155, -0.00231, 6056.96, 6056.96, -1358.07, 0.314021, 0.314021, 0, 0.434136, 
78, 0.00117, 0.00117, -0.00234, 6070.58, 6070.58, -1353.85, 0.319434, 0.319434, 0, 0.441729, 
79, 0.001185, 0.001185, -0.00237, 6083.77, 6083.77, -1349.66, 0.324856, 0.324856, 0, 0.449348, 
80, 0.0012, 0.0012, -0.0024, 6096.55, 6096.55, -1345.51, 0.330284, 0.330284, 0, 0.456993, 
81, 0.001215, 0.001215, -0.00243, 6108.92, 6108.92, -1341.4, 0.335718, 0.335718, 0, 0.464661, 
82, 0.00123, 0.00123, -0.00246, 6120.91, 6120.91, -1337.32, 0.341158, 0.341158, 0, 0.472354, 
83, 0.001245, 0.001245, -0.00249, 6132.54, 6132.54, -1333.29, 0.346604, 0.346604, 0, 0.480071, 
84, 0.00126, 0.00126, -0.00252, 6143.8, 6143.8, -1329.29, 0.352054, 0.352054, 0, 0.48781, 
85, 0.001275, 0.001275, -0.00255, 6154.73, 6154.73, -1325.33, 0.357508, 0.357508, 0, 0.495573, 
86, 0.00129, 0.00129, -0.00258, 6165.32, 6165.32, -1321.42, 0.362965, 0.362965, 0, 0.503358, 
87, 0.001305, 0.001305, -0.00261, 6175.61, 6175.61, -1317.55, 0.368426, 0.368426, 0, 0.511165, 
88, 0.00132, 0.00132, -0.00264, 6185.59, 6185.59, -1313.72, 0.373889, 0.373889, 0, 0.518993, 
89, 0.001335, 0.001335, -0.00267, 6195.28, 6195.28, -1309.94, 0.379354, 0.379354, 0, 0.526843, 
90, 0.00135, 0.00135, -0.0027, 6204.69, 6204.69, -1306.2, 0.38482, 0.38482, 0, 0.534713, 
91, 0.001365, 0.001365, -0.00273, 6213.83, 6213.83, -1302.51, 0.390287, 0.390287, 0, 0.542604, 
92, 0.00138, 0.00138, -0.00276, 6222.72, 6222.72, -1298.86, 0.395754, 0.395754, 0, 0.550514, 
93, 0.001395, 0.001395, -0.00279, 6231.35, 6231.35, -1295.26, 0.401221, 0.401221, 0, 0.558445, 
94, 0.00141, 0.00141, -0.00282, 6239.75, 6239.75, -1291.71, 0.406688, 0.406688, 0, 0.566394, 
95, 0.001425, 0.001425, -0.00285, 6247.93, 6247.93, -1288.19, 0.412153, 0.412153, 0, 0.574363, 
96, 0.00144, 0.00144, -0.00288, 6255.88, 6255.88, -1284.73, 0.417617, 0.417617, 0, 0.582349, 
97, 0.001455, 0.001455, -0.00291, 6263.62, 6263.62, -1281.31, 0.423079, 0.423079, 0, 0.590355, 
98, 0.00147, 0.00147, -0.00294, 6271.16, 6271.16, -1277.94, 0.428538, 0.428538, 0, 0.598377, 
99, 0.001485, 0.001485, -0.00297, 6278.51, 6278.51, -1274.61, 0.433994, 0.433994, 0, 0.606418, 
100, 0.0015, 0.0015, -0.003, 6285.67, 6285.67, -1271.33, 0.439447, 0.439447, 0, 0.614475, 
