step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
47, 0.0047, 0, 0, 656.9, 53.3364, 0, 1.41067, 0, 0, 0, 
48, 0.0048, 0, 0, 659.533, 53.5501, 0, 1.45189, 0, 0, 0, 
49, 0.0049, 0, 0, 662.141, 53.7619, 0, 1.49288, 0, 0, 0, 
50, 0.005, 0, 0, 664.73, 53.9721, 0, 1.53362, 0, 0, 0, 
51, 0.0051, 0, 0, 667.301, 54.1809, 0, 1.57412, 0, 0, 0, 
52, 0.0052, 0, 0, 669.858, 54.3885, 0, 1.61435, 0, 0, 0, 
53, 0.0053, 0, 0, 672.403, 54.5951, 0, 1.65433, 0, 0, 0, 
54, 0.0054, 0, 0, 674.938, 54.8009, 0, 1.69405, 0, 0, 0, 
55, 0.0055, 0, 0, 677.465, 55.0061, 0, 1.7335, 0, 0, 0, 
56, 0.0056, 0, 0, 679.986, 55.2108, 0, 1.77268, 0, 0, 0, 
57, 0.0057, 0, 0, 682.503, 55.4152, 0, 1.81159, 0, 0, 0, 
58, 0.0058, 0, 0, 685.017, 55.6193, 0, 1.85023, 0, 0, 0, 
59, 0.0059, 0, 0, 687.53, 55.8233, 0, 1.88859, 0, 0, 0, 
60, 0.006, 0, 0, 690.042, 56.0273, 0, 1.92667, 0, 0, 0, 
61, 0.0061, 0, 0, 692.556, 56.2314, 0, 1.96447, 0, 0, 0, 
62, 0.0062, 0, 0, 695.072, 56.4357, 0, 2.00198, 0, 0, 0, 
63, 0.0063, 0, 0, 697.591, 56.6402, 0, 2.03921, 0, 0, 0, 
64, 0.0064, 0, 0, 700.114, 56.8451, 0, 2.07616, 0, 0, 0, 
65, 0.0065, 0, 0, 702.642, 57.0503, 0, 2.11282, 0, 0, 0, 
66, 0.0066, 0, 0, 705.176, 57.2561, 0, 2.14919, 0, 0, 0, 
67, 0.0067, 0, 0, 707.715, 57.4623, 0, 2.18528, 0, 0, 0, 
68, 0.0068, 0, 0, 710.262, 57.669, 0, 2.22107, 0, 0, 0, 
69, 0.0069, 0, 0, 712.816, 57.8764, 0, 2.25657, 0, 0, 0, 
70, 0.007, 0, 0, 715.379, 58.0845, 0, 2.29179, 0, 0, 0, 
71, 0.0071, 0, 0, 717.949, 58.2932, 0, 2.32671, 0, 0, 0, 
72, 0.0072, 0, 0, 720.529, 58.5027, 0, 2.36134, 0, 0, 0, 
73, 0.0073, 0, 0, 723.118, 58.7129, 0, 2.39569, 0, 0, 0, 
74, 0.0074, 0, 0, 725.717, 58.9239, 0, 2.42974, 0, 0, 0, 
75, 0.0075, 0, 0, 728.326, 59.1357, 0, 2.4635, 0, 0, 0, 
76, 0.0076, 0, 0, 730.945, 59.3483, 0, 2.49697, 0, 0, 0, 
77, 0.0077, 0, 0, 733.574, 59.5619, 0, 2.53015, 0, 0, 0, 
78, 0.0078, 0, 0, 736.215, 59.7763, 0, 2.56304, 0, 0, 0, 
79, 0.0079, 0, 0, 738.867, 59.9916, 0, 2.59564, 0, 0, 0, 
80, 0.008, 0, 0, 741.53, 60.2078, 0, 2.62795, 0, 0, 0, 
81, 0.0081, 0, 0, 744.205, 60.425, 0, 2.65997, 0, 0, 0, 
82, 0.0082, 0, 0, 746.892, 60.6432, 0, 2.69171, 0, 0, 0, 
83, 0.0083, 0, 0, 749.59, 60.8623, 0, 2.72316, 0, 0, 0, 
84, 0.0084, 0, 0, 752.301, 61.0823, 0, 2.75433, 0, 0, 0, 
85, 0.0085, 0, 0, 755.024, 61.3034, 0, 2.78521, 0, 0, 0, 
86, 0.0086, 0, 0, 757.759, 61.5255, 0, 2.81581, 0, 0, 0, 
87, 0.0087, 0, 0, 760.506, 61.7486, 0, 2.84612, 0, 0, 0, 
88, 0.0088, 0, 0, 763.266, 61.9727, 0, 2.87615, 0, 0, 0, 
89, 0.0089, 0, 0, 766.039, 62.1978, 0, 2.9059, 0, 0, 0, 
90, 0.009, 0, 0, 768.824, 62.4239, 0, 2.93538, 0, 0, 0, 
91, 0.0091, 0, 0, 771.622, 62.6511, 0, 2.96457, 0, 0, 0, 
92, 0.0092, 0, 0, 774.433, 62.8794, 0, 2.99349, 0, 0, 0, 
93, 0.0093, 0, 0, 777.257, 63.1086, 0, 3.02213, 0, 0, 0, 
94, 0.0094, 0, 0, 780.094, 63.339, 0, 3.0505, 0, 0, 0, 
95, 0.0095, 0, 0, 782.944, 63.5703, 0, 3.07859, 0, 0, 0, 
96, 0.0096, 0, 0, 785.806, 63.8028, 0, 3.10641, 0, 0, 0, 
97, 0.0097, 0, 0, 788.682, 64.0363, 0, 3.13397, 0, 0, 0, 
98, 0.0098, 0, 0, 791.571, 64.2708, 0, 3.16125, 0, 0, 0, 
99, 0.0099, 0, 0, 794.473, 64.5064, 0, 3.18827, 0, 0, 0, 
100, 0.01, 0, 0, 797.388, 64.7431, 0, 3.21502, 0, 0, 0, 
