step, strain11, strain22, strain12, stress11, stress22, stress12, d1, d2, d4, d5
37, 0.00111, 0, 0, 12933, 1688.19, 0, 0.0584792, 0, 0, 0, 
38, 0.00114, 0, 0, 13231.7, 1727.18, 0, 0.0608735, 0, 0, 0, 
39, 0.00117, 0, 0, 13527.5, 1765.79, 0, 0.0632959, 0, 0, 0, 
40, 0.0012, 0, 0, 13820.4, 1804.03, 0, 0.0657458, 0, 0, 0, 
41, 0.00123, 0, 0, 14110.5, 1841.89, 0, 0.0682226, 0, 0, 0, 
42, 0.00126, 0, 0, 14397.7, 1879.39, 0, 0.0707258, 0, 0, 0, 
43, 0.00129, 0, 0, 14682.1, 1916.51, 0, 0.0732549, 0, 0, 0, 
44, 0.00132, 0, 0, 14963.6, 1953.25, 0, 0.0758093, 0, 0, 0, 
45, 0.00135, 0, 0, 15242.3, 1989.63, 0, 0.0783884, 0, 0, 0, 
46, 0.00138, 0, 0, 15518.2, 2025.65, 0, 0.0809918, 0, 0, 0, 
47, 0.00141, 0, 0, 15791.3, 2061.3, 0, 0.0836191, 0, 0, 0, 
48, 0.00144, 0, 0, 16061.7, 2096.58, 0, 0.0862696, 0, 0, 0, 
49, 0.00147, 0, 0, 16329.2, 2131.51, 0, 0.088943, 0, 0, 0, 
50, 0.0015, 0, 0, 16594, 2166.07, 0, 0.0916387, 0, 0, 0, 
51, 0.00153, 0, 0, 16856.1, 2200.29, 0, 0.0943564, 0, 0, 0, 
52, 0.00156, 0, 0, 17115.5, 2234.14, 0, 0.0970956, 0, 0, 0, 
53, 0.00159, 0, 0, 17372.2, 2267.65, 0, 0.0998559, 0, 0, 0, 
54, 0.00162, 0, 0, 17626.2, 2300.81, 0, 0.102637, 0, 0, 0, 
55, 0.00165, 0, 0, 17877.6, 2333.62, 0, 0.105438, 0, 0, 0, 
56, 0.00168, 0, 0, 18126.3, 2366.09, 0, 0.108259, 0, 0, 0, 
57, 0.00171, 0, 0, 18372.4, 2398.22, 0, 0.1111, 0, 0, 0, 
58, 0.00174, 0, 0, 18616, 2430.01, 0, 0.113959, 0, 0, 0, 
59, 0.00177, 0, 0, 18857, 2461.47, 0, 0.116837, 0, 0, 0, 
60, 0.0018, 0, 0, 19095.4, 2492.59, 0, 0.119734, 0, 0, 0, 
61, 0.00183, 0, 0, 19331.4, 2523.39, 0, 0.122648, 0, 0, 0, 
62, 0.00186, 0, 0, 19564.8, 2553.86, 0, 0.12558, 0, 0, 0, 
63, 0.00189, 0, 0, 19795.8, 2584.01, 0, 0.12853, 0, 0, 0, 
64, 0.00192, 0, 0, 20024.3, 2613.85, 0, 0.131496, 0, 0, 0, 
65, 0.00195, 0, 0, 20250.5, 2643.36, 0, 0.134479, 0, 0, 0, 
66, 0.00198, 0, 0, 20474.2, 2672.56, 0, 0.137478, 0, 0, 0, 
67, 0.00201, 0, 0, 20695.5, 2701.46, 0, 0.140492, 0, 0, 0, 
68, 0.00204, 0, 0, 20914.5, 2730.05, 0, 0.143523, 0, 0, 0, 
69, 0.00207, 0, 0, 21131.2, 2758.33, 0, 0.146569, 0, 0, 0, 
70, 0.0021, 0, 0, 21345.6, 2786.32, 0, 0.149629, 0, 0, 0, 
71, 0.00213, 0, 0, 21557.8, 2814.01, 0, 0.152704, 0, 0, 0, 
72, 0.00216, 0, 0, 21767.7, 2841.41, 0, 0.155794, 0, 0, 0, 
73, 0.00219, 0, 0, 21975.3, 2868.51, 0, 0.158897, 0, 0, 0, 
74, 0.00222, 0, 0, 22180.8, 2895.34, 0, 0.162015, 0, 0, 0, 
75, 0.00225, 0, 0, 22384.1, 2921.87, 0, 0.165145, 0, 0, 0, 
76, 0.00228, 0, 0, 22585.3, 2948.13, 0, 0.168289, 0, 0, 0, 
77, 0.00231, 0, 0, 22784.3, 2974.12, 0, 0.171446, 0, 0, 0, 
78, 0.00234, 0, 0, 22981.3, 2999.83, 0, 0.174615, 0, 0, 0, 
79, 0.00237, 0, 0, 23176.2, 3025.27, 0, 0.177797, 0, 0, 0, 
80, 0.0024, 0, 0, 23369, 3050.44, 0, 0.18099, 0, 0, 0, 
81, 0.00243, 0, 0, 23559.9, 3075.35, 0, 0.184196, 0, 0, 0, 
82, 0.00246, 0, 0, 23748.7, 3100, 0, 0.187413, 0, 0, 0, 
83, 0.00249, 0, 0, 23935.6, 3124.4, 0, 0.190641, 0, 0, 0, 
84, 0.00252, 0, 0, 24120.6, 3148.54, 0, 0.19388, 0, 0, 0, 
85, 0.00255, 0, 0, 24303.6, 3172.43, 0, 0.19713, 0, 0, 0, 
86, 0.00258, 0, 0, 24484.7, 3196.08, 0, 0.20039, 0, 0, 0, 
87, 0.00261, 0, 0, 24664, 3219.48, 0, 0.203661, 0, 0, 0, 
88, 0.00264, 0, 0, 24841.4, 3242.64, 0, 0.206941, 0, 0, 0, 
89, 0.00267, 0, 0, 25017, 3265.56, 0, 0.210231, 0, 0, 0, 
90, 0.0027, 0, 0, 25190.9, 3288.25, 0, 0.213531, 0, 0, 0, 
91, 0.00273, 0, 0, 25362.9, 3310.71, 0, 0.21684, 0, 0, 0, 
92, 0.00276, 0, 0, 25533.2, 3332.94, 0, 0.220158, 0, 0, 0, 
93, 0.00279, 0, 0, 25701.8, 3354.95, 0, 0.223485, 0, 0, 0, 
94, 0.00282, 0, 0, 25868.7, 3376.73, 0, 0.226821, 0, 0, 0, 
95, 0.00285, 0, 0, 26033.9, 3398.3, 0, 0.230164, 0, 0, 0, 
96, 0.00288, 0, 0, 26197.5, 3419.65, 0, 0.233516, 0, 0, 0, 
97, 0.00291, 0, 0, 26359.4, 3440.79, 0, 0.236876, 0, 0, 0, 
98, 0.00294, 0, 0, 26519.8, 3461.72, 0, 0.240244, 0, 0, 0, 
99, 0.00297, 0, 0, 26678.5, 3482.44, 0, 0.243619, 0, 0, 0, 
100, 0.003, 0, 0, 26835.7, 3502.96, 0, 0.247001, 0, 0, 0, 
